# Node-ID	solution type	event type	new arrangement at node	arrangement at parental node
6	exact solution	terminal loss	PF00595 PF16666 PF00595	PF00625 PF16663 PF00397 PF00595 PF16666 PF00595
6	exact solution	terminal loss	PF00621 PF16652 PF00168	PF12763 PF14604 PF16617 PF00018 PF14604 PF00621 PF16652 PF00168
6	exact solution	terminal loss	PF00817 PF11799 PF14377 PF16727	PF16589 PF00817 PF11799 PF14377 PF16727
6	exact solution	terminal loss	PF00870	PF00870 PF07710 PF07647
6	exact solution	terminal loss	PF01061	PF00005 PF01061
6	exact solution	terminal loss	PF01347 PF09172 PF06448	PF01347 PF09172 PF06448 PF12491
6	exact solution	terminal loss	PF01365 PF00622 PF02026 PF00622 PF01365 PF02026 PF08454 PF06459 PF00520	PF08709 PF02815 PF01365 PF00622 PF02026 PF00622 PF01365 PF02026 PF08454 PF06459 PF00520
6	exact solution	terminal loss	PF01602 PF08752	PF01602 PF08752 PF16381
6	exact solution	terminal loss	PF02252	PF02251 PF02252
6	exact solution	terminal loss	PF02377 PF00595 PF00610 PF12316	PF00778 PF02377 PF00595 PF00610 PF12316
6	exact solution	terminal loss	PF02469 PF12947 PF02469 PF12947 PF00193	PF02469 PF12947 PF02469 PF12947 PF02469 PF12947 PF00193
6	exact solution	terminal loss	PF02735 PF03730	PF03731 PF02735 PF03730
6	exact solution	terminal loss	PF03719	PF00333 PF03719
6	exact solution	terminal loss	PF03835 PF10403	PF03835 PF10403 PF10404 PF10405
6	exact solution	terminal loss	PF03946	PF03946 PF00298
6	exact solution	terminal loss	PF04825	PF04825 PF04824
6	exact solution	terminal loss	PF04905	PF04904 PF04905
6	exact solution	terminal loss	PF05206	PF11722 PF05253 PF05206
6	exact solution	terminal loss	PF05221	PF05221 PF00670
6	exact solution	terminal loss	PF06333	PF11597 PF06333
6	exact solution	terminal loss	PF07645 PF02412 PF05735	PF11598 PF07645 PF02412 PF05735
6	exact solution	terminal loss	PF07732 PF07731 PF07732	PF07732 PF07731 PF07732 PF07731
6	exact solution	terminal loss	PF08142	PF08142 PF04950
6	exact solution	terminal loss	PF08165 PF08150 PF00168 PF16165	PF00168 PF08151 PF00168 PF08165 PF08150 PF00168 PF16165
6	exact solution	terminal loss	PF10537 PF15612 PF15613	PF10537 PF15612 PF15613 PF00628 PF00439
6	exact solution	terminal loss	PF12397	PF12397 PF08146
6	exact solution	terminal loss	PF13041	PF13041 PF13812
6	exact solution	terminal loss	PF13855 PF14914	PF15779 PF13855 PF14914
6	exact solution	terminal loss	PF13887 PF13888	PF05224 PF13884 PF13887 PF13888
6	exact solution	terminal loss	PF14160	PF14161 PF14160
6	exact solution	terminal loss	PF14675 PF14679 PF14676 PF14680 PF14677 PF14678	PF14674 PF14675 PF14679 PF14676 PF14680 PF14677 PF14678
6	exact solution	terminal loss	PF14970	PF14970 PF14971
6	exact solution	terminal loss	PF15787	PF15787 PF16057 PF14844 PF02138 PF00400
6	exact solution	terminal loss	PF15871	PF15920 PF15871
6	exact solution	terminal loss	PF16741	PF06058 PF16741
6	exact solution	terminal loss	PF17039	PF17039 PF00852
6	non-ambiguous solution	fission	PF00063 PF00612 | PF01843	PF00063 PF00612 PF01843
6	non-ambiguous solution	fission	PF00063 PF00612 | PF06017	PF00063 PF00612 PF06017
6	non-ambiguous solution	fission	PF00063 | PF06017	PF00063 PF06017
6	non-ambiguous solution	fission	PF00501 | PF13193	PF00501 PF13193
6	non-ambiguous solution	fission	PF00642 | PF16543	PF00642 PF16543
6	non-ambiguous solution	fission	PF00788 | PF01843	PF00788 PF01843
6	non-ambiguous solution	fission	PF01562 PF01421 PF00200 | PF08516	PF01562 PF01421 PF00200 PF08516
6	non-ambiguous solution	fission	PF01562 PF01421 | PF08516	PF01562 PF01421 PF08516
6	non-ambiguous solution	fission	PF05773 | PF16543	PF05773 PF16543
6	non-ambiguous solution	fission	PF12075 | PF12796	PF12075 PF12796
6	non-ambiguous solution	fission	PF12075 | PF13637	PF12075 PF13637
6	non-ambiguous solution	fission	PF12075 | PF13637 PF13857	PF12075 PF13637 PF13857
6	non-ambiguous solution	fission	PF13765 | PF00622	PF13765 PF00622
6	non-ambiguous solution	fission	PF15227 PF00643 | PF13765	PF15227 PF00643 PF13765
6	non-ambiguous solution	fission	PF16177 PF00501 | PF13193	PF16177 PF00501 PF13193
6	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF12874 PF00096	PF00096 PF12874 + PF00096 PF12874 PF00096
6	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF12874 PF00096	PF00096 PF12874 PF00096 + PF12874 PF00096
6	non-ambiguous solution	fusion	PF00096 PF13894 PF00096 PF13894 PF00096	PF00096 PF13894 + PF00096 PF13894 PF00096
6	non-ambiguous solution	fusion	PF00096 PF13894 PF00096 PF13894 PF00096	PF00096 PF13894 PF00096 + PF13894 PF00096
6	non-ambiguous solution	fusion	PF00096 PF13894 PF00096 PF13912 PF00096	PF00096 PF13894 + PF00096 PF13912 PF00096
6	non-ambiguous solution	fusion	PF00096 PF13894 PF00096 PF13912 PF00096	PF00096 PF13894 PF00096 + PF13912 PF00096
6	non-ambiguous solution	fusion	PF00096 PF13909 PF00096 PF13894	PF00096 PF13909 + PF00096 PF13894
6	non-ambiguous solution	fusion	PF00096 PF13909 PF00096 PF13894	PF00096 PF13909 PF00096 + PF13894
6	non-ambiguous solution	fusion	PF00096 PF13909 PF00096 PF13912 PF00096	PF00096 PF13909 + PF00096 PF13912 PF00096
6	non-ambiguous solution	fusion	PF00096 PF13909 PF00096 PF13912 PF00096	PF00096 PF13909 PF00096 + PF13912 PF00096
6	non-ambiguous solution	fusion	PF00097 PF00643 PF00622	PF00097 + PF00643 PF00622
6	non-ambiguous solution	fusion	PF00097 PF00643 PF00622	PF00097 PF00643 + PF00622
6	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF05033 PF00856	PF12796 PF00023 + PF12796 PF05033 PF00856
6	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF05033 PF00856	PF12796 PF00023 PF12796 + PF05033 PF00856
6	non-ambiguous solution	fusion	PF12796 PF13637 PF12796 PF00520	PF12796 PF13637 + PF12796 PF00520
6	non-ambiguous solution	fusion	PF12796 PF13637 PF12796 PF00520	PF12796 PF13637 PF12796 + PF00520
6	non-ambiguous solution	fusion	PF13181 PF13432 PF00515 PF13181	PF13181 PF13432 + PF00515 PF13181
6	non-ambiguous solution	fusion	PF13181 PF13432 PF00515 PF13181	PF13181 PF13432 PF00515 + PF13181
6	non-ambiguous solution	fusion	PF13637 PF12796 PF01753	PF13637 + PF12796 PF01753
6	non-ambiguous solution	fusion	PF13637 PF12796 PF01753	PF13637 PF12796 + PF01753
6	non-ambiguous solution	fusion	PF13637 PF12796 PF13637	PF13637 + PF12796 PF13637
6	non-ambiguous solution	fusion	PF13637 PF12796 PF13637	PF13637 PF12796 + PF13637
6	non-ambiguous solution	terminal loss	PF00094 PF08742 PF01826 PF00094 PF08742	PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF00094 PF08742
6	non-ambiguous solution	terminal loss	PF00094 PF08742 PF01826 PF00094 PF08742	PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF16164 PF00092 PF00094 PF08742 PF01826 PF00093
6	non-ambiguous solution	terminal loss	PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF00094	PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF00094 PF08742
6	non-ambiguous solution	terminal loss	PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF00094	PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF16164 PF00092 PF00094 PF08742 PF01826 PF00093
6	non-ambiguous solution	terminal loss	PF00373 PF09380	PF00373 PF09380 PF08736
6	non-ambiguous solution	terminal loss	PF00373 PF09380	PF09379 PF00373 PF09380
6	non-ambiguous solution	terminal loss	PF00488	PF00855 PF01624 PF05188 PF05192 PF00488
6	non-ambiguous solution	terminal loss	PF00488	PF01624 PF05188 PF05192 PF00488
6	non-ambiguous solution	terminal loss	PF00488	PF05188 PF05192 PF00488
6	non-ambiguous solution	terminal loss	PF00488	PF05192 PF00488
6	non-ambiguous solution	terminal loss	PF00752	PF00752 PF00867
6	non-ambiguous solution	terminal loss	PF00752	PF00752 PF12813
6	non-ambiguous solution	terminal loss	PF02262 PF02761 PF02762	PF02262 PF02761 PF02762 PF14447
6	non-ambiguous solution	terminal loss	PF02262 PF02761 PF02762	PF02262 PF02761 PF02762 PF14447 PF00627
6	non-ambiguous solution	terminal loss	PF03184	PF01352 PF09607 PF03221 PF03184
6	non-ambiguous solution	terminal loss	PF03184	PF03221 PF03184
6	non-ambiguous solution	terminal loss	PF03184	PF04218 PF03221 PF03184
6	non-ambiguous solution	terminal loss	PF08393 PF12774	PF08393 PF12774 PF07728 PF12775 PF12780 PF12777 PF12781 PF03028
6	non-ambiguous solution	terminal loss	PF08393 PF12774	PF08393 PF12774 PF12775 PF12780 PF12777 PF12781 PF03028
6	non-ambiguous solution	terminal loss	PF08441 PF00357	PF00092 PF01839 PF08441 PF00357
6	non-ambiguous solution	terminal loss	PF08441 PF00357	PF01839 PF08441 PF00357
6	non-ambiguous solution	terminal loss	PF13832	PF02375 PF02373 PF13831 PF13832
6	non-ambiguous solution	terminal loss	PF13832	PF10513 PF13831 PF13832
6	non-ambiguous solution	terminal loss	PF13832	PF13831 PF13832
6	non-ambiguous solution	terminal loss	PF15902	PF15902 PF15901
6	non-ambiguous solution	terminal loss	PF15902	PF15902 PF15901 PF00058 PF00057 PF00041
6	non-ambiguous solution	terminal loss	PF15902	PF15902 PF15901 PF00801
7	exact solution	fission	PF00053 | PF12661 PF00053 PF12661 PF00053 PF12661 PF00053	PF00053 PF12661 PF00053 PF12661 PF00053 PF12661 PF00053
7	exact solution	fission	PF00096 | PF16622 PF00096	PF00096 PF16622 PF00096
7	exact solution	fission	PF00130 PF16664 PF00018 | PF07653	PF00130 PF16664 PF00018 PF07653
7	exact solution	fission	PF00787 | PF04212 PF00069	PF00787 PF04212 PF00069
7	exact solution	fission	PF01094 | PF10613 PF00060 PF10565	PF01094 PF10613 PF00060 PF10565
7	exact solution	fission	PF01344 | PF13415	PF01344 PF13415
7	exact solution	fission	PF02375 PF01388 PF00628 PF02373 PF02928 PF08429 | PF00628	PF02375 PF01388 PF00628 PF02373 PF02928 PF08429 PF00628
7	exact solution	fission	PF05831 | PF08699 PF02170 PF02171	PF05831 PF08699 PF02170 PF02171
7	exact solution	fission	PF06031 | PF15827	PF06031 PF15827
7	exact solution	fission	PF09307 PF08831 | PF00086	PF09307 PF08831 PF00086
7	exact solution	fission	PF13855 | PF15176	PF13855 PF15176
7	exact solution	fusion	PF00018 PF00169 PF00620	PF00018 + PF00169 PF00620
7	exact solution	fusion	PF00023 PF12796 PF00612	PF00023 PF12796 + PF00612
7	exact solution	fusion	PF00023 PF12796 PF07525	PF00023 PF12796 + PF07525
7	exact solution	fusion	PF00043 PF00749 PF03950 PF00458 PF00587 PF03129 PF09180	PF00043 + PF00749 PF03950 PF00458 PF00587 PF03129 PF09180
7	exact solution	fusion	PF00059 PF14670	PF00059 + PF14670
7	exact solution	fusion	PF00069 PF00400	PF00069 + PF00400
7	exact solution	fusion	PF00069 PF12721	PF00069 + PF12721
7	exact solution	fusion	PF00168 PF00595 PF00615	PF00168 + PF00595 PF00615
7	exact solution	fusion	PF00219 PF00007	PF00219 + PF00007
7	exact solution	fusion	PF00307 PF15949 PF00412	PF00307 + PF15949 PF00412
7	exact solution	fusion	PF00431 PF00089	PF00431 + PF00089
7	exact solution	fusion	PF00595 PF00397	PF00595 + PF00397
7	exact solution	fusion	PF00619 PF00625	PF00619 + PF00625
7	exact solution	fusion	PF00646 PF13516	PF00646 + PF13516
7	exact solution	fusion	PF00653 PF05729	PF00653 + PF05729
7	exact solution	fusion	PF01352 PF00096 PF13894 PF00096 PF13894	PF01352 PF00096 PF13894 PF00096 + PF13894
7	exact solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13912	PF01352 + PF00096 PF13912 PF00096 PF13912
7	exact solution	fusion	PF01352 PF00096 PF16622 PF00096	PF01352 + PF00096 PF16622 PF00096
7	exact solution	fusion	PF01352 PF02023 PF01352 PF00096	PF01352 + PF02023 PF01352 PF00096
7	exact solution	fusion	PF01352 PF13912 PF00096	PF01352 + PF13912 PF00096
7	exact solution	fusion	PF02145 PF00595	PF02145 + PF00595
7	exact solution	fusion	PF02373 PF02008 PF16866 PF00646	PF02373 + PF02008 PF16866 PF00646
7	exact solution	fusion	PF02759 PF07653	PF02759 + PF07653
7	exact solution	fusion	PF03250 PF02205	PF03250 + PF02205
7	exact solution	fusion	PF03810 PF02985	PF03810 + PF02985
7	exact solution	fusion	PF05154 PF00226	PF05154 + PF00226
7	exact solution	fusion	PF06371 PF06367 PF02181 PF02205	PF06371 PF06367 PF02181 + PF02205
7	exact solution	fusion	PF07732 PF00394 PF07732 PF07731 PF00754	PF07732 PF00394 PF07732 PF07731 + PF00754
7	exact solution	fusion	PF07989 PF06758	PF07989 + PF06758
7	exact solution	fusion	PF08366 PF00400	PF08366 + PF00400
7	exact solution	fusion	PF09133 PF00249	PF09133 + PF00249
7	exact solution	fusion	PF11261 PF00097	PF11261 + PF00097
7	exact solution	fusion	PF11515 PF03256 PF00888 PF01485	PF11515 PF03256 PF00888 + PF01485
7	exact solution	fusion	PF12075 PF12796 PF13857	PF12075 PF12796 + PF13857
7	exact solution	fusion	PF12353 PF00076	PF12353 + PF00076
7	exact solution	fusion	PF12796 PF13637 PF01529	PF12796 PF13637 + PF01529
7	exact solution	fusion	PF12937 PF00415	PF12937 + PF00415
7	exact solution	fusion	PF13181 PF00642	PF13181 + PF00642
7	exact solution	fusion	PF13432 PF13181 PF11701	PF13432 PF13181 + PF11701
7	exact solution	fusion	PF13637 PF01585	PF13637 + PF01585
7	exact solution	fusion	PF13855 PF13516 PF13855 PF01582	PF13855 PF13516 + PF13855 PF01582
7	exact solution	fusion	PF15227 PF13923 PF02190	PF15227 + PF13923 PF02190
7	exact solution	fusion	PF15903 PF13646	PF15903 + PF13646
7	exact solution	fusion	PF16320 PF00542 PF00153	PF16320 PF00542 + PF00153
7	exact solution	fusion	PF16746 PF00169 PF01412 PF12796 PF00018	PF16746 PF00169 PF01412 PF12796 + PF00018
7	exact solution	single domain emergence	PF00841	
7	exact solution	single domain emergence	PF09085	
7	exact solution	single domain emergence	PF09349	
7	exact solution	single domain emergence	PF10631	
7	exact solution	single domain emergence	PF14437	
7	exact solution	single domain emergence	PF14986	
7	exact solution	single domain emergence	PF15042	
7	exact solution	single domain emergence	PF15073	
7	exact solution	single domain emergence	PF15085	
7	exact solution	single domain emergence	PF15087	
7	exact solution	single domain emergence	PF15116	
7	exact solution	single domain emergence	PF15139	
7	exact solution	single domain emergence	PF15158	
7	exact solution	single domain emergence	PF15201	
7	exact solution	single domain emergence	PF15202	
7	exact solution	single domain loss		PF04592
7	exact solution	single domain loss		PF07687
7	exact solution	single domain loss		PF10215
7	exact solution	terminal emergence	PF00133 PF08264 PF06827	PF00133 PF08264 
7	exact solution	terminal emergence	PF00666 PF12153	PF00666 
7	exact solution	terminal emergence	PF08391 PF00059	 PF00059
7	exact solution	terminal emergence	PF10511 PF00095	 PF00095
7	exact solution	terminal emergence	PF14916 PF14917	PF14916 
7	exact solution	terminal emergence	PF15441 PF00621 PF14604	 PF00621 PF14604
7	exact solution	terminal loss	PF00130 PF00069	PF00130 PF00069 PF00433
7	exact solution	terminal loss	PF00168 PF08165 PF08150 PF00168 PF16165	PF00168 PF08151 PF00168 PF08165 PF08150 PF00168 PF16165
7	exact solution	terminal loss	PF00621 PF00168 PF00620	PF09036 PF00621 PF00168 PF00620
7	exact solution	terminal loss	PF00664 PF00005 PF00664	PF00664 PF00005 PF00664 PF00005
7	exact solution	terminal loss	PF00791 PF17217 PF00531	PF07679 PF00090 PF00791 PF17217 PF00531
7	exact solution	terminal loss	PF08430 PF00250	PF08430 PF00250 PF09354
7	exact solution	terminal loss	PF09229	PF09229 PF08327
7	exact solution	terminal loss	PF12001	PF12796 PF14915 PF12001
7	exact solution	terminal loss	PF13517	PF13517 PF07593 PF07645
7	exact solution	terminal loss	PF13914	PF13916 PF13914
7	exact solution	terminal loss	PF14948	PF14948 PF11548 PF00102
7	exact solution	terminal loss	PF15423	PF15423 PF04500 PF16662 PF04500 PF16662 PF04500 PF16662 PF04500
7	exact solution	terminal loss	PF16422	PF16422 PF01833 PF16423
7	non-ambiguous solution	fission	PF02825 | PF00097	PF02825 PF00097
7	non-ambiguous solution	fission	PF02825 | PF00536 PF02862	PF02825 PF00536 PF02862
7	non-ambiguous solution	fission	PF02825 | PF00644	PF02825 PF00644
7	non-ambiguous solution	fission	PF13920 | PF02825	PF13920 PF02825
7	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13912 PF00096 PF13912 PF00096	PF00096 PF13912 + PF00096 PF13912 PF00096 PF13912 PF00096
7	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13912 PF00096 PF13912 PF00096	PF00096 PF13912 PF00096 PF13912 + PF00096 PF13912 PF00096
7	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13912 PF00096 PF13912 PF00096	PF00096 PF13912 PF00096 PF13912 PF00096 + PF13912 PF00096
7	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13912 PF00096	PF01352 + PF00096 PF13912 PF00096 PF13912 PF00096
7	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13912 PF00096	PF01352 PF00096 PF13912 PF00096 + PF13912 PF00096
7	non-ambiguous solution	fusion	PF02023 PF00096 PF12874 PF00096	PF02023 + PF00096 PF12874 PF00096
7	non-ambiguous solution	fusion	PF02023 PF00096 PF12874 PF00096	PF02023 PF00096 + PF12874 PF00096
7	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF00013	PF12796 PF00023 + PF12796 PF00013
7	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF00013	PF12796 PF00023 PF12796 + PF00013
7	non-ambiguous solution	fusion	PF13445 PF00643 PF00622	PF13445 + PF00643 PF00622
7	non-ambiguous solution	fusion	PF13445 PF00643 PF00622	PF13445 PF00643 + PF00622
7	non-ambiguous solution	fusion	PF13637 PF12796 PF05033 PF00856	PF13637 + PF12796 PF05033 PF00856
7	non-ambiguous solution	fusion	PF13637 PF12796 PF05033 PF00856	PF13637 PF12796 + PF05033 PF00856
7	non-ambiguous solution	fusion	PF13895 PF00047 PF13895	PF13895 + PF00047 PF13895
7	non-ambiguous solution	fusion	PF13895 PF00047 PF13895	PF13895 PF00047 + PF13895
7	non-ambiguous solution	fusion	PF13927 PF13895 PF00047	PF13927 + PF13895 PF00047
7	non-ambiguous solution	fusion	PF13927 PF13895 PF00047	PF13927 PF13895 + PF00047
8	exact solution	fission	PF00076 | PF12923	PF00076 PF12923
8	exact solution	fission	PF00088 PF16863 PF01055 | PF00088 PF16863 PF01055	PF00088 PF16863 PF01055 PF00088 PF16863 PF01055
8	exact solution	fission	PF00105 | PF00104	PF00105 PF00104
8	exact solution	fission	PF00129 | PF07654 PF06623	PF00129 PF07654 PF06623
8	exact solution	fission	PF00157 | PF00046	PF00157 PF00046
8	exact solution	fission	PF00168 | PF01735	PF00168 PF01735
8	exact solution	fission	PF00168 | PF08151 PF00168 PF08165 PF08150 PF00168 PF16165	PF00168 PF08151 PF00168 PF08165 PF08150 PF00168 PF16165
8	exact solution	fission	PF00169 | PF00779 PF00017 PF07714	PF00169 PF00779 PF00017 PF07714
8	exact solution	fission	PF00505 | PF12336	PF00505 PF12336
8	exact solution	fission	PF00520 | PF16799	PF00520 PF16799
8	exact solution	fission	PF00640 PF12473 | PF00566	PF00640 PF12473 PF00566
8	exact solution	fission	PF00751 | PF15791	PF00751 PF15791
8	exact solution	fission	PF00763 PF02882 | PF01268	PF00763 PF02882 PF01268
8	exact solution	fission	PF01273 | PF02886	PF01273 PF02886
8	exact solution	fission	PF01370 | PF08338	PF01370 PF08338
8	exact solution	fission	PF01591 | PF00300	PF01591 PF00300
8	exact solution	fission	PF02077 | PF02104	PF02077 PF02104
8	exact solution	fission	PF02295 | PF00035 PF02137	PF02295 PF00035 PF02137
8	exact solution	fission	PF06743 PF08368 | PF08373	PF06743 PF08368 PF08373
8	exact solution	fission	PF08174 | PF00169	PF08174 PF00169
8	exact solution	fission	PF08209 | PF08313	PF08209 PF08313
8	exact solution	fission	PF08383 | PF03131	PF08383 PF03131
8	exact solution	fission	PF10390 | PF07303	PF10390 PF07303
8	exact solution	fission	PF10602 | PF01399	PF10602 PF01399
8	exact solution	fission	PF12037 | PF00004	PF12037 PF00004
8	exact solution	fission	PF12701 PF16598 PF09532 | PF03853	PF12701 PF16598 PF09532 PF03853
8	exact solution	fission	PF12796 PF13637 | PF12796 PF07653 PF00536 PF16907 PF16632	PF12796 PF13637 PF12796 PF07653 PF00536 PF16907 PF16632
8	exact solution	fission	PF13251 | PF02985	PF13251 PF02985
8	exact solution	fission	PF13589 | PF01119 PF08676	PF13589 PF01119 PF08676
8	exact solution	fission	PF13771 PF00628 PF13832 PF05964 PF05965 | PF00856	PF13771 PF00628 PF13832 PF05964 PF05965 PF00856
8	exact solution	fission	PF13895 | PF07679 PF00041 PF06583	PF13895 PF07679 PF00041 PF06583
8	exact solution	fission	PF14051 | PF00628	PF14051 PF00628
8	exact solution	fission	PF14324 | PF02891	PF14324 PF02891
8	exact solution	fission	PF14904 | PF10294	PF14904 PF10294
8	exact solution	fission	PF15790 | PF07529 PF00176 PF00271	PF15790 PF07529 PF00176 PF00271
8	exact solution	fission	PF16214 PF00211 PF06327 | PF00211	PF16214 PF00211 PF06327 PF00211
8	exact solution	fission	PF16704 | PF01465	PF16704 PF01465
8	exact solution	fission	PF16860 | PF06747	PF16860 PF06747
8	exact solution	fusion	PF00008 PF12661 PF00754	PF00008 PF12661 + PF00754
8	exact solution	fusion	PF00018 PF07714	PF00018 + PF07714
8	exact solution	fusion	PF00018 PF16172 PF14429 PF06920	PF00018 + PF16172 PF14429 PF06920
8	exact solution	fusion	PF00023 PF12796 PF07647	PF00023 PF12796 + PF07647
8	exact solution	fusion	PF00023 PF12796 PF13637 PF12796 PF00023 PF12796	PF00023 PF12796 + PF13637 PF12796 PF00023 PF12796
8	exact solution	fusion	PF00040 PF00039 PF00008 PF00051 PF00089	PF00040 + PF00039 PF00008 PF00051 PF00089
8	exact solution	fusion	PF00041 PF00092 PF00041 PF01391	PF00041 + PF00092 PF00041 PF01391
8	exact solution	fusion	PF00047 PF09240	PF00047 + PF09240
8	exact solution	fusion	PF00047 PF13927 PF07714	PF00047 PF13927 + PF07714
8	exact solution	fusion	PF00069 PF15282	PF00069 + PF15282
8	exact solution	fusion	PF00069 PF16208 PF00038	PF00069 + PF16208 PF00038
8	exact solution	fusion	PF00076 PF12171	PF00076 + PF12171
8	exact solution	fusion	PF00089 PF00431 PF00089 PF00431	PF00089 PF00431 + PF00089 PF00431
8	exact solution	fusion	PF00096 PF12874 PF00096 PF12874 PF00096 PF13912 PF12874 PF00096	PF00096 PF12874 + PF00096 PF12874 PF00096 PF13912 PF12874 PF00096
8	exact solution	fusion	PF00097 PF00643 PF00041 PF00622	PF00097 PF00643 + PF00041 PF00622
8	exact solution	fusion	PF00098 PF13917	PF00098 + PF13917
8	exact solution	fusion	PF00169 PF00621 PF00618 PF00617	PF00169 + PF00621 PF00618 PF00617
8	exact solution	fusion	PF00240 PF01485	PF00240 + PF01485
8	exact solution	fusion	PF00240 PF12689	PF00240 + PF12689
8	exact solution	fusion	PF00307 PF15949 PF00595 PF00412	PF00307 + PF15949 PF00595 PF00412
8	exact solution	fusion	PF00400 PF03208	PF00400 + PF03208
8	exact solution	fusion	PF00413 PF01549 PF13895	PF00413 PF01549 + PF13895
8	exact solution	fusion	PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084	PF00431 + PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084
8	exact solution	fusion	PF00435 PF07679	PF00435 + PF07679
8	exact solution	fusion	PF00498 PF13920	PF00498 + PF13920
8	exact solution	fusion	PF00515 PF13181 PF00515	PF00515 PF13181 + PF00515
8	exact solution	fusion	PF00566 PF00443	PF00566 + PF00443
8	exact solution	fusion	PF00566 PF13840	PF00566 + PF13840
8	exact solution	fusion	PF00595 PF08688 PF08687	PF00595 + PF08688 PF08687
8	exact solution	fusion	PF00612 PF00632	PF00612 + PF00632
8	exact solution	fusion	PF00612 PF08321 PF00149 PF13499	PF00612 + PF08321 PF00149 PF13499
8	exact solution	fusion	PF00638 PF16704 PF01465	PF00638 + PF16704 PF01465
8	exact solution	fusion	PF00641 PF17219	PF00641 + PF17219
8	exact solution	fusion	PF00642 PF02825 PF00644	PF00642 + PF02825 PF00644
8	exact solution	fusion	PF00651 PF07707 PF00754	PF00651 PF07707 + PF00754
8	exact solution	fusion	PF00651 PF07707 PF13964 PF01344 PF13964 PF01344	PF00651 PF07707 PF13964 + PF01344 PF13964 PF01344
8	exact solution	fusion	PF00787 PF14604 PF00620	PF00787 PF14604 + PF00620
8	exact solution	fusion	PF01352 PF00096 PF13894 PF00096 PF13912	PF01352 PF00096 PF13894 + PF00096 PF13912
8	exact solution	fusion	PF01352 PF00096 PF13894 PF00096 PF13912 PF00096 PF13912	PF01352 PF00096 PF13894 + PF00096 PF13912 PF00096 PF13912
8	exact solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13465	PF01352 PF00096 PF13912 + PF00096 PF13465
8	exact solution	fusion	PF01352 PF13894 PF00096	PF01352 + PF13894 PF00096
8	exact solution	fusion	PF01388 PF02257	PF01388 + PF02257
8	exact solution	fusion	PF01390 PF00057	PF01390 + PF00057
8	exact solution	fusion	PF01403 PF01437 PF00047	PF01403 PF01437 + PF00047
8	exact solution	fusion	PF01500 PF13885	PF01500 + PF13885
8	exact solution	fusion	PF01636 PF02771 PF02770 PF00441	PF01636 + PF02771 PF02770 PF00441
8	exact solution	fusion	PF01661 PF00644	PF01661 + PF00644
8	exact solution	fusion	PF01753 PF00856	PF01753 + PF00856
8	exact solution	fusion	PF02023 PF12874 PF00096	PF02023 + PF12874 PF00096
8	exact solution	fusion	PF02037 PF04037 PF04046	PF02037 + PF04037 PF04046
8	exact solution	fusion	PF02493 PF12796	PF02493 + PF12796
8	exact solution	fusion	PF02758 PF00643 PF13765 PF00622	PF02758 PF00643 + PF13765 PF00622
8	exact solution	fusion	PF02758 PF05729 PF13516 PF13553 PF00619	PF02758 PF05729 PF13516 + PF13553 PF00619
8	exact solution	fusion	PF02820 PF01530 PF00536	PF02820 PF01530 + PF00536
8	exact solution	fusion	PF02828 PF00595 PF00625	PF02828 PF00595 + PF00625
8	exact solution	fusion	PF03137 PF07648	PF03137 + PF07648
8	exact solution	fusion	PF03357 PF02990	PF03357 + PF02990
8	exact solution	fusion	PF03731 PF02735 PF03730 PF02037	PF03731 PF02735 PF03730 + PF02037
8	exact solution	fusion	PF03859 PF01833 PF00612	PF03859 PF01833 + PF00612
8	exact solution	fusion	PF03921 PF13895 PF13927	PF03921 + PF13895 PF13927
8	exact solution	fusion	PF05773 PF00179	PF05773 + PF00179
